"","time_stamp","event","worker_id","file_name","consent_date","language","profession","gender","learned","years_programming","country","age","test1","test2","test3","test4","test5","qualification_score","test_duration","feedback","quit_reason","profession_id","adjusted_score","file_name_id","gender_id","country_labels","country_id","testDuration_fastMembership","is_fast"
"12","Tue2015Jul0708:21:10.998","CONSENT","17ge4i-2g-785_3","HIT02_24",1436271523685,"none","Hobbyist","Female","University;Web",0,"US",39,"1","0","0","0","0",1,2.45521666666667,NA,NA,"3",0.808290895416211,"2","1","US","1",0.558471413318157,TRUE
"13","Tue2015Jul0708:26:45.946","CONSENT","18GA-4a-5e-5-8-5_3","HIT02_24",1436271550136,"javascript; python","Undergraduate_Student","Male","University;Web",1,"US",22,"1","0","1","1","1",4,7.59683333333333,NA,NA,"5",1.64469725198131,"2","2","US","1",0.669990965760729,TRUE
"14","Tue2015Jul0708:21:08.274","CONSENT","19AA-4C4C-661_3","HIT02_24",1436271559149,"A+","Graduate_Student","Female","Web",1,"US",35,"0","1","0","1","0",2,1.81875,NA,NA,"4",0.659986338615415,"2","1","US","1",0.544805121240396,TRUE
"15","Tue2015Jul0708:25:13.365","CONSENT","20ge-8c-5c047_3","HIT02_24",1436271584522,"PHP","Hobbyist","Female","Web;Other_Self_taught",8,"US",37,"0","0","0","1","0",1,5.48071666666667,NA,NA,"3",0.283253001320962,"2","1","US","1",0.671784158186314,TRUE
"16","Tue2015Jul0713:10:38.481","CONSENT","21cI-1i9c-41-7_3","HIT02_24",1436271616340,"C; Java","Professional","Female","University;Web",8,"INDIA",27,"1","1","1","1","1",5,5.08443333333333,"Its very hard task; but I am capable to do this",NA,"1",2.11026901799144,"2","1","INDIA","2",0.654350942337133,TRUE
"17","Tue2015Jul0708:23:53.045","CONSENT","22gi-2G-3A-36-9_3","HIT02_24",1436271632933,"C","Hobbyist","Male","High_School;Web",10,"US",34,"0","1","0","0","0",1,3.3352,NA,NA,"3",0.490009859511696,"2","2","US","1",0.610572652000229,TRUE
"18","Tue2015Jul0708:24:22.863","CONSENT","24Ci-3C-6i11-5_3","HIT02_24",1436271794579,"Java","Undergraduate_Student","Male","University",1,"US",34,"0","0","1","0","0",1,1.13806666666667,NA,NA,"5",0.655895334273279,"2","2","US","1",0.440132967452838,FALSE
"19","Tue2015Jul0708:38:25.716","CONSENT","30EC-5i7E-4-6-5_3","HIT02_24",1436271899254,"None","Hobbyist","Male","Other_None",0,"US",24,"0","0","0","1","0",1,2.51346666666667,NA,NA,"3",0.283253001320962,"2","2","US","1",0.562500482080488,TRUE
"20","Tue2015Jul0708:32:38.090","CONSENT","33cE-5G3g-5-4-7_3","HIT02_24",1436271959429,"PHP","Hobbyist","Female","Web",8,"US",37,"0","0","0","1","1",2,6.64435,NA,NA,"3",0.660729865587491,"2","1","US","1",0.67737364105844,TRUE
"21","Tue2015Jul0708:54:49.644","CONSENT","35Eg-6i-8G-2-6-8_3","HIT02_24",1436271978727,"php","Undergraduate_Student","Female","University",3,"US",49,"0","1","0","1","1",3,6.49896666666667,"I'm not sure what's going on here",NA,"5",0.936344292346508,"2","1","US","1",0.674511405597843,TRUE
"22","Tue2015Jul0708:31:02.808","CONSENT","37gG-2g4e932_3","HIT02_24",1436272032658,"none","Hobbyist","Female","Other_no_where",0,"US",21,"0","0","0","1","1",2,3.83583333333333,NA,NA,"3",0.660729865587491,"2","1","US","1",0.632379250021285,TRUE
"23","Tue2015Jul0708:28:49.047","CONSENT","38Ag-2A8C-2-19_3","HIT02_24",1436272038576,"Java","Graduate_Student","Female","High_School;University;Web",8,"US",26,"0","0","0","0","0",0,1.50785,NA,NA,"4",0,"2","1","US","1",0.524250158192047,TRUE
"24","Tue2015Jul0708:47:11.362","CONSENT","41ig8g9E-790_3","HIT02_24",1436272091596,"Java","Graduate_Student","Male","University",2,"INDIA",26,"0","0","0","1","0",1,14.60075,NA,NA,"4",0.283253001320962,"2","2","INDIA","2",0.583583342043241,TRUE
"25","Tue2015Jul0708:32:49.159","CONSENT","42IE2A-6G-99-7_3","HIT02_24",1436272177729,"C","Hobbyist","Female","High_School",1,"US",49,"0","0","1","1","0",2,3.1905,NA,NA,"3",0.802192356708647,"2","1","US","1",0.603256678736392,TRUE
"26","Tue2015Jul0708:38:04.742","CONSENT","43CC4C7e-8-5-1_3","HIT02_24",1436272187062,"none","Other","Female","Other_no",0,"US",62,"0","0","0","0","1",1,8.29466666666667,NA,NA,"6",0.490904920256747,"2","1","US","1",0.652883426992558,TRUE
"27","Tue2015Jul0708:38:05.051","CONSENT","44aI-3I-4i9-1-8_3","HIT02_24",1436272208790,"C","Professional","Male","University",4,"US",25,"0","0","0","1","1",2,6.77361666666667,NA,NA,"1",0.660729865587491,"2","2","US","1",0.66481531047647,TRUE
"28","Tue2015Jul0708:31:45.383","CONSENT","45GI4e4I-2-75_3","HIT02_24",1436272227394,"english","Graduate_Student","Male","University",1,"OTHER",25,"0","0","0","1","1",2,1.29981666666667,NA,NA,"4",0.660729865587491,"2","2","OTHER","3",0.50947933015838,TRUE
"29","Tue2015Jul0708:39:43.377","CONSENT","46Ga-3A6e722_3","HIT02_24",1436272327376,"Java","Hobbyist","Male","Web",3,"INDIA",32,"0","1","0","1","0",2,7.60001666666667,NA,NA,"3",0.659986338615415,"2","2","INDIA","2",0.672742536388865,TRUE
"30","Tue2015Jul0708:41:08.725","CONSENT","47iE8g8E488_3","HIT02_24",1436272404242,"html","Other","Male","Web",1,"INDIA",32,"0","1","0","1","0",2,6.07886666666667,NA,NA,"6",0.659986338615415,"2","2","INDIA","2",0.634249465811739,TRUE
"31","Tue2015Jul0708:40:41.134","CONSENT","50AE8e9G-550_3","HIT02_24",1436272444793,NA,"Other","Female","University",0,"US",25,"0","0","0","1","0",1,6.60568333333333,NA,NA,"6",0.283253001320962,"2","1","US","1",0.64136705222548,TRUE
"32","Tue2015Jul0708:50:00.807","CONSENT","54gG-7g7A92-5_3","HIT02_24",1436272629108,"j++","Undergraduate_Student","Male","University",1,"INDIA",29,"0","1","0","0","0",1,11.6653333333333,NA,NA,"5",0.490009859511696,"2","2","INDIA","2",0.617592517026296,TRUE
"33","Tue2015Jul0709:07:41.368","CONSENT","59aa7c-2A0-38_3","HIT01_8",1436272682486,"SQL","Programmer","Male","Other_On_the_job",7,"US",36,"0","0","0","0","0",0,12.6832833333333,NA,NA,"2",0,"1","2","US","1",0.673309354287725,TRUE
"34","Tue2015Jul0708:40:24.345","CONSENT","61iC9c1G968_3","HIT01_8",1436272705733,"C++","Hobbyist","Male","Web",1,"US",29,"0","0","0","1","1",2,1.97686666666667,NA,NA,"3",0.660729865587491,"1","2","US","1",0.522155343232065,TRUE
"35","Tue2015Jul0709:06:57.999","CONSENT","64ee4e0C-38-1_3","HIT01_8",1436272735488,"english","Professional","Female","University",5,"INDIA",29,"0","0","0","0","0",0,5.08443333333333,NA,NA,"1",0,"1","1","INDIA","2",0.654350942337133,TRUE
"36","Tue2015Jul0708:41:41.285","CONSENT","67aC0C4E810_3","HIT01_8",1436272772732,"C++","Undergraduate_Student","Female","Web",0,"US",27,"0","0","0","0","0",0,2.14255,NA,NA,"5",0,"1","1","US","1",0.532118556023807,TRUE
"37","Tue2015Jul0708:41:19.134","CONSENT","68Ie9I8e0-7-3_3","HIT01_8",1436272776405,"English","Graduate_Student","Male","High_School;University;Web",5,"INDIA",24,"0","0","1","0","1",2,1.71215,NA,NA,"4",0.932947780383672,"1","2","INDIA","2",0.537963028850793,TRUE
"38","Tue2015Jul0708:56:12.772","CONSENT","70aA-7a-2A5-15_3","HIT01_8",1436272781725,"J2EE; VB.NET; JAVA","Graduate_Student","Male","University",8,"INDIA",26,"1","0","0","0","0",1,4.31256666666667,NA,NA,"4",0.808290895416211,"1","2","INDIA","2",0.648389821926912,TRUE
"39","Tue2015Jul0709:34:51.759","CONSENT","33ac-3i3I5-8-3:72ag4C-7e4-1-9_3","HIT01_8",1436272807697,"Python; Elixir","Hobbyist","Male","Web",13,"US",39,"1","1","1","1","1",5,7.32193333333333,"It isn't quite clear how you want us to respond to these questions. You ask specifically about the highlighted piece of code. You seem to want us to answer whether that section of code causes the specific problem seen.    If the highlighted code has other problems we should ignore that? If we know where the problem is and it is not in the highlighted region should we cite that as our explanation or do you want our answer to be justified by the highlighted code. For example; provide an explanation why the highlighted code can't be causing the problems seen.    I spotted the error almost immediately but it took me a while to figure out what to say in terms of explanation because the error wasn't in the highlighted section. With no examples I really had to guess at the type of feedback you wanted. Some examples of code with errors documented would go a long way in clarifying this task and would make it much easier.    It really is unclear if your goal is to find the error and the highlighted code is just a suggesting of where to start looking or if you want people to give reasons why the highlighted code may or may not be the problem. The first case might represent a situation where you are simply trying to judge how effective or harmful suggestions are in finding errors. Do false positives cause fewer error to be detected? The latter case may be geared towards collecting data to improve automated debugging tools. The feedback could be used to build models that rate the probability a certain section of code is causing the error. Then again you could have a different purpose entirely. I suspect though that a few examples would greatly improve the quality of response you receive.    Thank you.",NA,"3",2.11026901799144,"1","2","US","1",0.674764288634366,TRUE
"40","Tue2015Jul0709:09:41.566","CONSENT","832cg-7G1i-462:73eI-8E-2g-985_3","HIT01_8",1436272817474,"Java; C++; C#","Undergraduate_Student","Male","High_School;Web",7,"US",21,"1","1","1","0","1",4.5,3.81235,"Enjoyable! Was fun working out if there was a problem.",NA,"5",1.97864125977845,"1","2","US","1",0.629053859769634,TRUE
"41","Tue2015Jul0708:44:38.772","CONSENT","75aE-6i4E-140_3","HIT01_8",1436272820111,"C#","Professional","Male","High_School;University;Other_On_the_job",20,"US",38,"1","1","1","1","0",4,4.31101666666667,NA,NA,"1",1.64380387577367,"1","2","US","1",0.643264525679682,TRUE
"42","Tue2015Jul0708:41:25.729","CONSENT","76Ci9E-1i0-6-9_3","HIT01_8",1436272837831,"Java C++","Hobbyist","Male","University",7,"US",29,"0","1","0","1","0",2,0.7983,NA,NA,"3",0.659986338615415,"1","2","US","1",0.409304012374394,FALSE
"43","Tue2015Jul0709:52:55.175","CONSENT","81Ag0a-3A550_3","HIT01_8",1436272883460,"Cobal","Hobbyist","Male","University",0,"US",60,"0","0","0","0","0",0,4.811475,NA,NA,"3",0,"1","2","US","1",0.661003555875939,TRUE
"44","Tue2015Jul0711:29:11.423","CONSENT","85EG-9G-9A73-8_3","HIT02_24",1436273016495,"None","Other","Female","Other_na",0,"US",38,"0","1","0","1","1",3,4.1688,"Hope I did okay. I did minimal coding years ago on a TRS-80!",NA,"6",0.936344292346508,"2","1","US","1",0.590217328768302,TRUE
"45","Tue2015Jul0708:46:31.983","CONSENT","88Ae2a2C33-9_3","HIT01_8",1436273052097,"Ruby; Python; HTML; CSS","Professional","Male","Web",4,"US",26,"0","0","0","0","0",0,2.33143333333333,NA,NA,"1",0,"1","2","US","1",0.591832499441747,TRUE
"46","Tue2015Jul0708:45:27.954","CONSENT","89Ic3g-8c-261_3","HIT01_8",1436273054682,"df","Undergraduate_Student","Male","High_School",2,"OTHER",33,"0","0","0","0","0",0,1.2212,NA,NA,"5",0,"1","2","OTHER","3",0.448656191532753,FALSE
"47","Tue2015Jul0708:50:56.540","CONSENT","91Ae6A2C2-34_3","HIT01_8",1436273093040,"html 5; java; css; c","Hobbyist","Prefer_not_to_tell","High_School;Web",2,"US",23,"1","1","0","0","0",2,6.05833333333333,NA,NA,"3",1.06585713882005,"1","3","US","1",0.676388341168931,TRUE
"48","Tue2015Jul0709:03:01.282","CONSENT","92cE-7e-3G-99-6_3","HIT01_8",1436273097239,"C#; C++;","Other","Male","Web",2,"INDIA",32,"0","0","0","1","0",1,18.0673833333333,NA,NA,"6",0.283253001320962,"1","2","INDIA","2",0.588143785805409,TRUE
"49","Tue2015Jul0711:48:26.315","CONSENT","94CA2E-8e-485:14aa-9a8A-9-86_3","HIT01_8",1436273129733,"HTML;CSS","Professional","Male","University",15,"US",45,"1","1","1","1","1",5,13.9000666666667,"This was a fun test. I think I wrongly said in one test that there is a issue with line 285; but actually the error is thrown even before execution of line 285. I think that was in the first question.  Thank you",NA,"1",2.11026901799144,"1","2","US","1",0.603322115785031,TRUE
"50","Tue2015Jul0708:56:54.353","CONSENT","270ie-2C-4c-550:97ai0I-8C871_3","HIT01_8",1436273170892,"C","Professional","Male","University",5,"US",25,"1","1","1","0","1",4.5,0.7144,"This was fun!",NA,"1",1.97864125977845,"1","2","US","1",0.52013425818821,TRUE
"51","Tue2015Jul0709:02:31.942","CONSENT","98ce7A-4i-507_3","HIT01_8",1436273175460,"c#","Undergraduate_Student","Female","High_School;University;Web",10,"US",25,"1","1","1","1","0",4,6.45518333333333,NA,NA,"5",1.64380387577367,"1","1","US","1",0.674495784091454,TRUE
"52","Tue2015Jul0709:00:29.673","CONSENT","101CE0E8G-6-88_3","HIT02_24",1436273242625,"c++; java","Undergraduate_Student","Male","University",3,"US",23,"0","1","1","1","0",3,2.88308333333333,"Instructions were clear",NA,"5",1.06022942348209,"2","2","US","1",0.583456101465658,TRUE
"53","Tue2015Jul0708:52:24.650","CONSENT","102ac6E-3E-2-9-8_3","HIT01_8",1436273246065,"Java; C++","Professional","Female","University;Web",3,"INDIA",27,"0","0","0","0","0",0,4.97641666666667,NA,NA,"1",0,"1","1","INDIA","2",0.653065864095259,TRUE
"54","Tue2015Jul0708:52:17.746","CONSENT","104AE1A-1i-10-1_3","HIT01_8",1436273318356,"c++","Undergraduate_Student","Female","University",1,"US",23,"0","0","0","1","0",1,3.6565,NA,NA,"5",0.283253001320962,"1","1","US","1",0.622746714063363,TRUE
"55","Tue2015Jul0709:10:31.158","CONSENT","106IA8G0g-319_3","HIT01_8",1436273323847,"PHP","Graduate_Student","Male","University;Web",3,"OTHER",37,"1","0","0","0","0",1,4.31256666666667,NA,NA,"4",0.808290895416211,"1","2","OTHER","3",0.648389821926912,TRUE
"56","Tue2015Jul0708:50:58.915","CONSENT","108gg-8C-1i916_3","HIT02_24",1436273360630,"JAVA","Graduate_Student","Male","University",6,"US",22,"0","0","0","0","1",1,1.63808333333333,NA,NA,"4",0.490904920256747,"2","2","US","1",0.533082676791726,TRUE
"57","Tue2015Jul0713:19:26.253","CONSENT","519CE-1a-8G700:117Ec-7c4a-50-9:93Ce-7c-8i-69-4_3","HIT01_8",1436273520036,"Java; C","Professional","Female","University",5,"US",30,"1","1","1","0","1",4.33333333333333,6.45041666666667,"Great task on Timezones;Good exercise on DateTimezone",NA,"1",1.81150378774462,"1","1","US","1",0.664090373302294,TRUE
"58","Tue2015Jul0708:54:10.898","CONSENT","121ci0A-8e-4-63_3","HIT01_8",1436273576969,"Java","Undergraduate_Student","Male","University",2,"US",20,"0","1","0","0","0",1,1.23215,NA,NA,"5",0.490009859511696,"1","2","US","1",0.449767742594224,FALSE
"59","Tue2015Jul0708:59:01.331","CONSENT","122Ae5G4g68-1_3","HIT01_8",1436273580391,"VB; HTML; PHP","Programmer","Male","University",20,"US",46,"1","0","0","0","0",1,6.01566666666667,NA,NA,"2",0.808290895416211,"1","2","US","1",0.588745375911493,TRUE
"60","Tue2015Jul0708:56:07.735","CONSENT","124ge-3C-3E-864_3","HIT02_24",1436273606424,"java;html","Undergraduate_Student","Male","High_School;University;Web",4,"US",20,"0","1","0","0","0",1,2.68851666666667,NA,NA,"5",0.490009859511696,"2","2","US","1",0.571323910615765,TRUE
"61","Tue2015Jul0708:59:27.334","CONSENT","126ai5g-4g8-25_3","HIT01_8",1436273683271,".Net","Undergraduate_Student","Male","University",1,"US",22,"0","0","0","0","0",0,4.73438333333333,NA,NA,"5",0,"1","2","US","1",0.656792819362995,TRUE
"62","Wed2015Jul0807:20:25.717","CONSENT","817EE-1e2C78-7:129eE4a-1E-24-3_3","HIT02_24",1436354034603,"java","Hobbyist","Male","University",2,"US",30,"1","0","0","1","1",3,1.17906666666667,"ty!",NA,"3",1.19530217514484,"2","2","US","1",0.449065708132703,FALSE
"63","Tue2015Jul0709:00:26.566","CONSENT","132eG2G-6G193_3","HIT02_24",1436273816597,"java","Undergraduate_Student","Male","University;Web",2,"US",21,"0","1","0","1","0",2,3.49948333333333,NA,NA,"5",0.659986338615415,"2","2","US","1",0.615869714694578,TRUE
"64","Tue2015Jul0709:02:34.106","CONSENT","133Eg9G-5I-7-6-5_3","HIT01_8",1436273860736,"C++","Other","Female","University",3,"INDIA",34,"0","0","0","0","0",0,4.8895,NA,NA,"6",0,"1","1","INDIA","2",0.610519673343106,TRUE
"65","Tue2015Jul0709:33:57.884","CONSENT","134cI0C-4a99-8_3","HIT02_24",1436273875760,"java","Graduate_Student","Male","University",1,"US",29,"0","0","0","1","0",1,4.31256666666667,NA,NA,"4",0.283253001320962,"2","2","US","1",0.648389821926912,TRUE
"66","Tue2015Jul0709:16:20.427","CONSENT","881AC0I2E-625:135cI3E-7e8-86_3","HIT01_8",1436273877143,"C++;Java;PHP","Professional","Male","High_School;University;Web",7,"US",24,"1","1","1","1","1",5,2.69791666666667,"Thank you for the fun HIT; it's nice to work with programming. I hope those who don't have much experience programming were able to successfully complete this HIT.",NA,"1",2.11026901799144,"1","2","US","1",0.604160100361757,TRUE
"67","Tue2015Jul0709:00:23.314","CONSENT","136IA7e1G-9-3-1_3","HIT01_8",1436273961742,"Java","Professional","Male","University",5,"INDIA",30,"1","0","0","0","0",1,1.0262,NA,NA,"1",0.808290895416211,"1","2","INDIA","2",0.536229630725044,TRUE
"68","Tue2015Jul0709:02:51.911","CONSENT","137Ag-3A5G-1-20_3","HIT02_24",1436273965155,"C++","Undergraduate_Student","Male","High_School;University",5,"US",26,"0","0","0","1","0",1,3.44593333333333,NA,NA,"5",0.283253001320962,"2","2","US","1",0.613401061315183,TRUE
"69","Tue2015Jul0709:02:02.584","CONSENT","138iG0g7c-2-6-7_3","HIT01_8",1436273967138,"none","Other","Male","Web",0,"US",28,"1","0","0","1","1",3,2.59076666666667,NA,NA,"6",1.19530217514484,"1","2","US","1",0.527542472438348,TRUE
"70","Tue2015Jul0709:11:38.392","CONSENT","139ga6a-3G761_3","HIT01_8",1436273979947,"JAVA","Professional","Male","University",4,"INDIA",25,"1","1","1","1","1",5,5.08245,NA,NA,"1",2.11026901799144,"1","2","INDIA","2",0.654328083346913,TRUE
"71","Tue2015Jul0709:04:28.306","CONSENT","141iE9c2c18-9_3","HIT01_8",1436274022034,"none","Other","Female","High_School;Web",1,"US",35,"0","1","0","0","0",1,4.10453333333333,NA,NA,"6",0.490009859511696,"1","1","US","1",0.5881677425591,TRUE
"72","Tue2015Jul0709:03:10.754","CONSENT","143IA4G2c934_3","HIT01_8",1436274064913,"C#","Professional","Male","High_School;University;Other_On_the_job",20,"US",38,"1","1","1","1","0",4,2.09735,NA,NA,"1",1.64380387577367,"1","2","US","1",0.583227823291115,TRUE
"73","Tue2015Jul0709:26:52.729","CONSENT","146iC1I2g90-8_3","HIT01_8",1436274147526,"Dot net","Hobbyist","Female","University;Web;Other",3,"US",24,"0","0","0","1","0",1,4.811475,NA,NA,"3",0.283253001320962,"1","1","US","1",0.661003555875939,TRUE
"74","Tue2015Jul0709:06:54.683","CONSENT","148eG-8g-2c556_3","HIT01_8",1436274149119,"Javascript; Ruby","Undergraduate_Student","Male","Web",1,"US",30,"0","0","1","0","0",1,4.42606666666667,NA,NA,"5",0.655895334273279,"1","2","US","1",0.649222323938269,TRUE
"75","Tue2015Jul0709:23:25.859","CONSENT","150ea6i8c-80-7_3","HIT01_8",1436274177133,"HTMLS","Graduate_Student","Female","High_School",1,"US",28,"0","0","0","0","0",0,4.31256666666667,NA,NA,"4",0,"1","1","US","1",0.648389821926912,TRUE
"76","Tue2015Jul0709:03:36.648","CONSENT","151AE-5c-4e2-67_3","HIT02_24",1436274186695,"java","Undergraduate_Student","Male","University;Web",3,"US",20,"0","1","0","1","0",2,0.499216666666667,NA,NA,"5",0.659986338615415,"2","2","US","1",0.370373872692761,FALSE
"77","Tue2015Jul0709:09:09.924","CONSENT","152cG5C-5A-40-2_3","HIT01_8",1436274197073,"C#","Hobbyist","Male","Web",5,"US",33,"0","0","0","0","1",1,4.96508333333333,NA,NA,"3",0.490904920256747,"1","2","US","1",0.664051502097016,TRUE
"78","Tue2015Jul0709:14:41.632","CONSENT","154Cg-5g7C-8-4-8_3","HIT01_8",1436274229585,"HTML","Hobbyist","Male","High_School",1,"US",24,"0","0","0","1","0",1,1.2322,NA,NA,"3",0.283253001320962,"1","2","US","1",0.45438755971595,FALSE
"79","Tue2015Jul0709:06:13.576","CONSENT","156AE-5C2G89-5_3","HIT01_8",1436274239118,"c","Graduate_Student","Female","University",1,"INDIA",21,"1","0","0","0","0",1,2.24096666666667,NA,NA,"4",0.808290895416211,"1","1","INDIA","2",0.569808968795159,TRUE
"80","Tue2015Jul0709:08:20.267","CONSENT","157GE-3E0a2-4-9_3","HIT01_8",1436274299600,"none","Undergraduate_Student","Female","Other_nowhere",0,"US",28,"0","1","0","0","0",1,3.34445,NA,NA,"5",0.490009859511696,"1","1","US","1",0.60854680988814,TRUE
"81","Tue2015Jul0709:17:41.095","CONSENT","158CA7e7a984_3","HIT01_8",1436274338964,"Basic","Hobbyist","Male","High_School",15,"US",33,"0","0","0","0","0",0,9.41168333333333,NA,NA,"3",0,"1","2","US","1",0.650832053893137,TRUE
"82","Tue2015Jul0709:13:04.915","CONSENT","159EG3a-6i-5-2-9_3","HIT01_8",1436274402638,"C++; Python","Professional","Male","University;Other_Job",10,"US",42,"1","1","1","1","0",4,6.37128333333333,NA,NA,"1",1.64380387577367,"1","2","US","1",0.663828308770082,TRUE
"83","Tue2015Jul0713:16:31.945","CONSENT","67AI-8G5A71-3:163Aa0i0a963:161eg5c5I-649_3","HIT01_8",1436274427542,"none at present; most C and ksh in past","Programmer","Male","High_School;University;Other_got_better_at_work_working_with_experts",30,"US",61,"1","1","1","1","1",4.66666666666667,22.1945166666667,"Hope my first gets some feedback before I try another.",NA,"2",1.95478063725218,"1","2","US","1",0.632912078326932,TRUE
"84","Tue2015Jul0709:10:37.899","CONSENT","165aI8e-3C-3-78_3","HIT03_6",1436274478820,"i don't know","Undergraduate_Student","Female","High_School",0,"US",33,"0","0","0","0","0",0,2.65131666666667,NA,NA,"5",0,"3","1","US","1",0.568895985854397,TRUE
"85","Tue2015Jul0709:11:10.878","CONSENT","167IC9C8A02-9_3","HIT03_6",1436274502699,"none","Other","Female","High_School",0,"US",24,"0","0","0","0","0",0,2.80298333333333,NA,NA,"6",0,"3","1","US","1",0.537523006067828,TRUE
"86","Tue2015Jul0709:20:55.955","CONSENT","168EC-5a-8G646_3","HIT03_6",1436274544586,"SAS SQL","Undergraduate_Student","Female","Other_On_the_job",6,"US",39,"1","0","0","1","0",2,11.85615,NA,NA,"5",0.941097916043942,"3","1","US","1",0.614966303580456,TRUE
"87","Tue2015Jul0709:11:55.246","CONSENT","169Gg0e-9G2-6-7_3","HIT03_6",1436274578285,"Python","Hobbyist","Male","University",3,"US",24,"0","0","0","1","0",1,2.28268333333333,NA,NA,"3",0.283253001320962,"3","2","US","1",0.546038120468096,TRUE
"88","Tue2015Jul0709:12:16.811","CONSENT","170ca-6g0A-6-3-8_3","HIT03_6",1436274597363,"C#; VB.NET","Professional","Male","High_School;University;Web",6,"US",38,"0","0","0","0","0",0,2.32413333333333,NA,NA,"1",0,"3","2","US","1",0.591572876185569,TRUE
"89","Tue2015Jul0709:16:58.308","CONSENT","171AI2C-1C-514_3","HIT03_6",1436274616148,"Asp.net; C++","Graduate_Student","Male","University",1,"INDIA",23,"0","1","0","1","0",2,2.8935,NA,NA,"4",0.659986338615415,"3","2","INDIA","2",0.602065167192837,TRUE
"90","Tue2015Jul0709:25:14.969","CONSENT","175Ie-7a2c02-4_3","HIT03_6",1436274716550,"Java","Undergraduate_Student","Male","High_School;Web",2,"US",20,"0","0","0","0","0",0,13.3069833333333,NA,NA,"5",0,"3","2","US","1",0.596044304808353,TRUE
"91","Tue2015Jul0709:31:16.502","CONSENT","94iC8I-7g2-6-9:176ac-2C-6e7-94_3","HIT03_6",1436274727346,"C#; C++","Professional","Male","High_School;University;Web;Other_1981_IBM_BASICA",30,"US",42,"1","1","1","1","1",4,4.06478333333333,NA,NA,"1",1.52330665516897,"3","2","US","1",0.638767036604164,TRUE
